id,order_id,product_id,variant_id,name,title,vendor,price,quantity,sku,total_discount,_fivetran_synced
13556,5915,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,3.16,2025-07-19 10:00:00
13557,5915,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0.1,2025-07-19 10:00:00
13558,5916,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0.6,2025-07-19 10:00:00
13559,5917,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13560,5917,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
13561,5917,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,10.8,2025-07-19 10:00:00
13562,5918,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13563,5918,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,9.38,2025-07-19 10:00:00
13564,5919,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
13565,5919,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,14.32,2025-07-19 10:00:00
13566,5920,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
13567,5920,16,26,30ml,30ml,Belle & Glow,28.99,1,BG-NIAC-30ML,0,2025-07-19 10:00:00
13568,5921,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
13569,5921,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
13570,5921,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,0,2025-07-19 10:00:00
13571,5922,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13572,5922,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13573,5922,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,5.89,2025-07-19 10:00:00
13574,5923,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,4.68,2025-07-19 10:00:00
13575,5923,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,0,2025-07-19 10:00:00
13576,5923,5,10,Black,Black,Belle & Glow,15.99,2,BG-MASC-BLACK,3.43,2025-07-19 10:00:00
13577,5924,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13578,5924,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13579,5925,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13580,5925,5,11,Brown,Brown,Belle & Glow,15.99,2,BG-MASC-BROWN,9.69,2025-07-19 10:00:00
13581,5926,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,2,BG-LIP-ROSEPINK,0,2025-07-19 10:00:00
13582,5927,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13583,5927,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,2.22,2025-07-19 10:00:00
13584,5927,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13585,5928,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13586,5928,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,9.87,2025-07-19 10:00:00
13587,5929,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13588,5929,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13589,5930,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
13590,5930,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,5.33,2025-07-19 10:00:00
13591,5931,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,0,2025-07-19 10:00:00
13592,5932,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
13593,5932,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
13594,5932,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,2,BG-BLUSH-PEACH,4.98,2025-07-19 10:00:00
13595,5933,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,1.98,2025-07-19 10:00:00
13596,5933,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13597,5933,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,2,BG-BROW-DARK,3.08,2025-07-19 10:00:00
13598,5934,25,37,12 Piece Set,12 Piece Set,Belle & Glow,59.99,1,BG-BRUSH-12PC,0,2025-07-19 10:00:00
13599,5934,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13600,5934,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13601,5935,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13602,5935,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,7.43,2025-07-19 10:00:00
13603,5936,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13604,5936,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,0,2025-07-19 10:00:00
13605,5937,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13606,5937,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,4.53,2025-07-19 10:00:00
13607,5938,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13608,5938,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,13.56,2025-07-19 10:00:00
13609,5939,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13610,5939,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,13.81,2025-07-19 10:00:00
13611,5940,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13612,5940,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13613,5940,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13614,5940,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,12.25,2025-07-19 10:00:00
13615,5941,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13616,5941,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
13617,5941,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13618,5941,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,0,2025-07-19 10:00:00
13619,5942,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,0,2025-07-19 10:00:00
13620,5942,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
13621,5942,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,2,BG-LIP-PLUM,8.53,2025-07-19 10:00:00
13622,5943,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
13623,5943,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
13624,5944,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,0,2025-07-19 10:00:00
13625,5945,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13626,5945,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,11.6,2025-07-19 10:00:00
13627,5946,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
13628,5946,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,0,2025-07-19 10:00:00
13629,5947,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13630,5947,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13631,5947,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,15.15,2025-07-19 10:00:00
13632,5948,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13633,5948,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13634,5948,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,17.83,2025-07-19 10:00:00
13635,5949,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13636,5949,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,6.99,2025-07-19 10:00:00
13637,5950,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
13638,5951,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13639,5951,13,22,Brown,Brown,Belle & Glow,12.99,2,BG-LINER-BROWN,6.97,2025-07-19 10:00:00
13640,5952,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,8.18,2025-07-19 10:00:00
13641,5953,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13642,5954,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13643,5954,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,2,BG-BLUSH-CORAL,2.25,2025-07-19 10:00:00
13644,5955,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13645,5955,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,3.11,2025-07-19 10:00:00
13646,5955,8,15,100ml,100ml,Belle & Glow,19.99,2,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13647,5956,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
13648,5956,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,3.8,2025-07-19 10:00:00
13649,5956,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,2,BG-LIP-ROSEPINK,2.8,2025-07-19 10:00:00
13650,5957,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,13.47,2025-07-19 10:00:00
13651,5958,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,0,2025-07-19 10:00:00
13652,5958,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,0,2025-07-19 10:00:00
13653,5959,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,3.53,2025-07-19 10:00:00
13654,5960,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,7.95,2025-07-19 10:00:00
13655,5961,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13656,5962,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
13657,5962,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
13658,5962,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13659,5963,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13660,5963,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13661,5963,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13662,5963,13,22,Brown,Brown,Belle & Glow,12.99,1,BG-LINER-BROWN,0.87,2025-07-19 10:00:00
13663,5964,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
13664,5964,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,5.21,2025-07-19 10:00:00
13665,5965,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
13666,5965,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13667,5965,16,26,30ml,30ml,Belle & Glow,28.99,1,BG-NIAC-30ML,17.96,2025-07-19 10:00:00
13668,5966,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
13669,5966,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,10.16,2025-07-19 10:00:00
13670,5967,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13671,5967,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,17.57,2025-07-19 10:00:00
13672,5968,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
13673,5968,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0.64,2025-07-19 10:00:00
13674,5969,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13675,5969,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13676,5969,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13677,5970,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13678,5971,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,3.15,2025-07-19 10:00:00
13679,5971,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,0,2025-07-19 10:00:00
13680,5972,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13681,5972,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13682,5972,5,10,Black,Black,Belle & Glow,15.99,2,BG-MASC-BLACK,7.43,2025-07-19 10:00:00
13683,5973,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13684,5973,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13685,5973,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13686,5973,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,18.27,2025-07-19 10:00:00
13687,5974,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13688,5974,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
13689,5974,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13690,5974,29,42,Professional,Professional,Belle & Glow,22.99,1,BG-CURL-PROF,4.04,2025-07-19 10:00:00
13691,5975,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,3.26,2025-07-19 10:00:00
13692,5976,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,36.98,2025-07-19 10:00:00
13693,5977,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
13694,5978,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13695,5978,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13696,5978,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,10.36,2025-07-19 10:00:00
13697,5979,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13698,5979,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13699,5979,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,10.64,2025-07-19 10:00:00
13700,5980,27,39,50ml,50ml,Belle & Glow,68.99,1,BG-FRAG-50ML,0,2025-07-19 10:00:00
13701,5980,23,35,30ml,30ml,Belle & Glow,19.99,2,BG-PRIM-30ML,0,2025-07-19 10:00:00
13702,5981,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
13703,5981,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13704,5982,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
13705,5982,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13706,5982,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
13707,5982,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,17.37,2025-07-19 10:00:00
13708,5983,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
13709,5983,18,29,400ml,400ml,Belle & Glow,18.99,1,BG-MIC-400ML,2.68,2025-07-19 10:00:00
13710,5984,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
13711,5984,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13712,5984,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,0.17,2025-07-19 10:00:00
13713,5985,3,6,Red Berry,Red Berry,Belle & Glow,18.99,2,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13714,5986,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13715,5987,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
13716,5988,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13717,5988,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,10.74,2025-07-19 10:00:00
13718,5989,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,2.25,2025-07-19 10:00:00
13719,5989,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
13720,5990,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
13721,5990,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,0,2025-07-19 10:00:00
13722,5991,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
13723,5991,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,2.94,2025-07-19 10:00:00
13724,5992,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13725,5992,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13726,5992,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,5.34,2025-07-19 10:00:00
13727,5993,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13728,5993,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13729,5993,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13730,5993,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,12.15,2025-07-19 10:00:00
13731,5994,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13732,5995,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13733,5995,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,2,BG-BLUSH-PEACH,6.77,2025-07-19 10:00:00
13734,5996,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
13735,5996,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0.95,2025-07-19 10:00:00
13736,5997,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13737,5997,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13738,5997,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13739,5997,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,18.9,2025-07-19 10:00:00
13740,5998,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13741,5998,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,16.89,2025-07-19 10:00:00
13742,5999,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,5.78,2025-07-19 10:00:00
13743,6000,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0.26,2025-07-19 10:00:00
13744,6001,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
13745,6001,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
13746,6001,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13747,6001,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,5.21,2025-07-19 10:00:00
13748,6002,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13749,6002,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13750,6002,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13751,6002,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,11.08,2025-07-19 10:00:00
13752,6003,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13753,6003,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,8.61,2025-07-19 10:00:00
13754,6004,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13755,6004,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13756,6005,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
13757,6005,12,20,200ml,200ml,Belle & Glow,26.99,2,BG-TONER-200ML,0,2025-07-19 10:00:00
13758,6006,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,9.52,2025-07-19 10:00:00
13759,6007,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
13760,6007,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13761,6007,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,12.59,2025-07-19 10:00:00
13762,6008,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
13763,6008,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13764,6008,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13765,6008,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,5.54,2025-07-19 10:00:00
13766,6009,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,1.38,2025-07-19 10:00:00
13767,6009,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
13768,6009,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,16.95,2025-07-19 10:00:00
13769,6010,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
13770,6010,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
13771,6010,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
13772,6010,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
13773,6011,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,2.87,2025-07-19 10:00:00
13774,6012,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,37.91,2025-07-19 10:00:00
13775,6013,25,37,12 Piece Set,12 Piece Set,Belle & Glow,59.99,1,BG-BRUSH-12PC,0,2025-07-19 10:00:00
13776,6013,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
13777,6013,3,6,Red Berry,Red Berry,Belle & Glow,18.99,2,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
13778,6014,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,0.5,2025-07-19 10:00:00
13779,6015,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,14.41,2025-07-19 10:00:00
13780,6016,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
13781,6016,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,2,BG-LIP-PLUM,3.93,2025-07-19 10:00:00
